"gene"	"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"
"SEL1L3"	8.4964361501719e-12	-0.333329809244141	0.062	0.226	2.40415157305264e-07	"12"
"CD40"	8.52210974097069e-12	-0.471575712596294	0.068	0.229	2.41141617230507e-07	"12"
"RSBN1L"	8.59270520007908e-12	-0.437696122385597	0.042	0.193	2.43139186341438e-07	"12"
"ATP1A1"	9.57905798850828e-12	-0.375830484973049	0.034	0.178	2.7104902484283e-07	"12"
"WASF2"	9.86041395473949e-12	-0.292062659620732	0.073	0.243	2.79010273263308e-07	"12"
"SERPINB9"	9.90934377442036e-12	-0.353247236298825	0.045	0.198	2.80394791440999e-07	"12"
"HLA-DOB"	1.08585959385896e-11	-0.336632341273468	0.076	0.247	3.07254830678331e-07	"12"
"TPR"	1.10828260785892e-11	-0.303710606352127	0.068	0.231	3.13599646719759e-07	"12"
"RPL23"	1.1340762292628e-11	0.472516586845957	0.831	0.929	3.20898209832203e-07	"12"
"HVCN1"	1.16982284922232e-11	-0.44268862158099	0.034	0.178	3.31013073415949e-07	"12"
"TSPYL2"	1.17309547811951e-11	-0.54911513265721	0.011	0.137	3.31939096488696e-07	"12"
"RPS26"	1.17906845203026e-11	0.530817427459087	0.799	0.88	3.33629209186483e-07	"12"
"HIST1H4C"	1.36779053838783e-11	-0.420700661036877	0.037	0.181	3.8703001074222e-07	"12"
"IFRD1"	1.54129952399296e-11	-0.510145892915153	0.011	0.136	4.36126113309047e-07	"12"
"CKS2"	1.8335432688131e-11	-0.338777950750312	0.048	0.201	5.18819403343356e-07	"12"
"PLCG2"	2.01306339574566e-11	-0.46657958325972	0.017	0.145	5.69616418460191e-07	"12"
"FOXP1"	2.12833087398436e-11	-0.416724944177679	0.056	0.212	6.02232504102613e-07	"12"
"CH17-189H20.1"	2.14590186894719e-11	-0.412272458665629	0.034	0.175	6.07204392837296e-07	"12"
"KIAA1033"	2.23054089867938e-11	-0.404324924392641	0.02	0.15	6.31153852690318e-07	"12"
"CHPT1"	2.24886275008169e-11	-0.385941430643789	0.048	0.199	6.36338203763114e-07	"12"
"SCPEP1"	2.4697446205466e-11	-0.304896287975107	0.048	0.198	6.98838937829865e-07	"12"
"SETX"	2.50363228711044e-11	-0.481516025961111	0.028	0.162	7.08427791960771e-07	"12"
"BCL11A"	2.86597571058786e-11	-0.290285043394924	0.056	0.21	8.1095648706794e-07	"12"
"RASGEF1B"	3.2031383651702e-11	-0.489635215104407	0.031	0.166	9.06360031808559e-07	"12"
"KIF5B"	3.433113378755e-11	-0.396013630275179	0.034	0.172	9.71433761652516e-07	"12"
"PCM1"	3.54394552893984e-11	-0.29051969454788	0.068	0.229	1.00279482686882e-06	"12"
"MYH9"	4.03842749255985e-11	-0.460256983210767	0.031	0.164	1.14271344329474e-06	"12"
"CRIP1"	4.43658339390716e-11	-0.422382435672513	0.034	0.171	1.25537563713997e-06	"12"
"CYLD"	4.53492517289002e-11	-0.37540505826189	0.025	0.156	1.28320242692096e-06	"12"
"ENTPD1"	4.61434304117152e-11	-0.509275126279683	0.011	0.131	1.30567450692989e-06	"12"
"PHACTR1"	4.85677847733545e-11	-0.721786693515266	0.028	0.158	1.37427403794684e-06	"12"
"CTSZ"	4.93177153101042e-11	-0.351342698585651	0.054	0.203	1.39549407241471e-06	"12"
"HMHA1"	5.39331029715866e-11	-0.42209720856706	0.034	0.169	1.52609108168402e-06	"12"
"NIN"	5.70446393281207e-11	-0.372002574734259	0.034	0.169	1.6141351144285e-06	"12"
"RNF145"	6.1478261580983e-11	-0.3854825350437	0.017	0.141	1.7395888896955e-06	"12"
"RBM23"	6.22732810704844e-11	-0.554166225253991	0.023	0.148	1.76208476117043e-06	"12"
"PTPN7"	6.65580333235758e-11	-0.520121731927874	0.034	0.167	1.8833261109239e-06	"12"
"TRAM1"	7.06726476610577e-11	-0.317294140118247	0.045	0.188	1.99975323821729e-06	"12"
"ATF7IP"	7.1390381491124e-11	-0.39538624158997	0.045	0.188	2.02006223467285e-06	"12"
"CNTRL"	9.27546115684572e-11	-0.330289925741368	0.037	0.172	2.62458448894107e-06	"12"
"NHLRC3"	9.459015756369e-11	-0.446982063947664	0.02	0.143	2.67652309842217e-06	"12"
"USP16"	1.04491376955355e-10	-0.326342460305475	0.048	0.19	2.95668800232873e-06	"12"
"PPP1R12A"	1.09367216934537e-10	-0.315835552386477	0.04	0.178	3.09465477037966e-06	"12"
"USP15"	1.1010535597731e-10	-0.333049108535785	0.051	0.196	3.11554115273397e-06	"12"
"MARCH6"	1.13665873822889e-10	-0.352774334770098	0.037	0.172	3.21628956569247e-06	"12"
"TRAF5"	1.16003552387216e-10	-0.470774587435019	0.042	0.179	3.28243651834866e-06	"12"
"PRPF40A"	1.17926179688093e-10	-0.373351070742988	0.042	0.18	3.33683918045428e-06	"12"
"DNAJC10"	1.19104345640551e-10	-0.425134988670255	0.028	0.157	3.37017656424503e-06	"12"
"DENND3"	1.25177068759661e-10	-0.43550751149598	0.02	0.142	3.54201033762338e-06	"12"
"SPINT2"	1.37101980047642e-10	-0.361971199441851	0.037	0.172	3.87943762742807e-06	"12"
"ORMDL1"	1.38912137333355e-10	-0.34858533401433	0.048	0.19	3.93065783798461e-06	"12"
"ANKRD11"	1.44677409218738e-10	-0.379011457269367	0.04	0.175	4.0937919712534e-06	"12"
"BCL2"	1.4617586814909e-10	-0.300737872736383	0.031	0.161	4.13619236514666e-06	"12"
"YIPF4"	1.61400335345582e-10	-0.383072441696844	0.025	0.151	4.5669838889386e-06	"12"
"FCRL2"	1.68484799645096e-10	-0.539912266686566	0.017	0.135	4.76744589075764e-06	"12"
"INTS6"	1.69105078163029e-10	-0.34305142250125	0.031	0.16	4.78499729170106e-06	"12"
"EIF3A"	1.74510145895853e-10	-0.272529043202131	0.079	0.238	4.93793908826906e-06	"12"
"TRIM56"	2.01059488410934e-10	-0.375686400366581	0.028	0.154	5.68917928407579e-06	"12"
"ERAP2"	2.0968542567242e-10	-0.465127891811523	0.025	0.148	5.93325880482681e-06	"12"
"LSM14A"	2.11927795865384e-10	-0.255205138180613	0.048	0.19	5.9967089118069e-06	"12"
"COBLL1"	2.20785544594171e-10	-0.320533386330308	0.031	0.16	6.24734776983665e-06	"12"
"RTF1"	2.24857028143441e-10	-0.329496426837486	0.042	0.178	6.3625544683468e-06	"12"
"TMED10"	2.37047926857066e-10	-0.298779618535785	0.037	0.168	6.70750813834754e-06	"12"
"GPATCH8"	2.45362571580423e-10	-0.417539854386671	0.02	0.139	6.94277932543966e-06	"12"
"TRIM38"	2.47845630448993e-10	-0.300342860057185	0.071	0.223	7.0130399591847e-06	"12"
"RPL5"	2.53678702820437e-10	0.390221776990185	0.901	0.953	7.17809257500708e-06	"12"
"USP34"	2.90175866161556e-10	-0.399296053260346	0.031	0.157	8.21081630890738e-06	"12"
"PHF14"	3.06347174616131e-10	-0.466080192155826	0.04	0.169	8.66839965293803e-06	"12"
"AHNAK"	3.19335079852494e-10	-0.370702916836741	0.042	0.175	9.03590541950616e-06	"12"
"SNX2"	3.38306610051716e-10	-0.258547065256548	0.105	0.272	9.57272383802336e-06	"12"
"PHF3"	3.48210501517111e-10	-0.316116169598968	0.048	0.184	9.85296435092818e-06	"12"
"YME1L1"	3.50080518852442e-10	-0.34250746382398	0.017	0.132	9.90587836144871e-06	"12"
"BDP1"	3.51148795330241e-10	-0.424791214730586	0.031	0.154	9.93610631266449e-06	"12"
"TTC19"	3.86357211113499e-10	-0.300459278012979	0.02	0.138	1.09323636456676e-05	"12"
"SECISBP2"	3.88706313731152e-10	-0.379859285951368	0.025	0.147	1.09988338533367e-05	"12"
"UVRAG"	3.89771997197234e-10	-0.48698337283791	0.025	0.146	1.10289884326929e-05	"12"
"ARL4A"	4.06644947279592e-10	-0.332738900109343	0.048	0.183	1.15064254282233e-05	"12"
"NIPBL"	4.15602101841488e-10	-0.418354744697765	0.023	0.142	1.17598770737067e-05	"12"
"RPS9"	4.4570942658762e-10	0.331654686350119	0.932	0.975	1.26117939347233e-05	"12"
"RGS1"	4.52878846223558e-10	-0.379174902345515	0.336	0.575	1.28146598327418e-05	"12"
"CDKN1B"	4.59466034933969e-10	-0.28279207500637	0.04	0.172	1.30010509244916e-05	"12"
"LMAN2"	5.1083072096038e-10	-0.283137889102155	0.034	0.161	1.44544660802949e-05	"12"
"KPNB1"	5.32563022264376e-10	-0.31596064549488	0.056	0.197	1.50694032779928e-05	"12"
"SRSF6"	5.48802974047053e-10	-0.376973789368944	0.034	0.16	1.55289289536354e-05	"12"
"FMNL1"	5.68211222336573e-10	-0.289685034950163	0.034	0.159	1.60781047472357e-05	"12"
"C19orf66"	5.74220648664174e-10	-0.355346825003947	0.023	0.141	1.62481474746015e-05	"12"
"ATP6AP2"	5.78427269959842e-10	-0.386604048379924	0.034	0.158	1.63671780307837e-05	"12"
"TMEM123"	5.86743004062043e-10	-0.278787513061865	0.04	0.168	1.66024800429396e-05	"12"
"DNAJB1"	6.0454865872139e-10	-0.414169870323708	0.079	0.23	1.71063088471804e-05	"12"
"BACH1"	6.11425651274633e-10	-0.423355298243891	0.011	0.119	1.7300900228467e-05	"12"
"IFNGR1"	6.26276930301276e-10	-0.36620678977492	0.037	0.164	1.77211320198049e-05	"12"
"BPTF"	6.40421096978111e-10	-0.305118102591504	0.048	0.181	1.81213553600926e-05	"12"
"ADPGK"	6.83182607178237e-10	-0.336474118978074	0.031	0.154	1.93313350527154e-05	"12"
"KLHL24"	6.91433297552305e-10	-0.468839986474382	0.02	0.133	1.956479658754e-05	"12"
"ERICH1"	6.99576080154694e-10	-0.338183568286912	0.037	0.162	1.97952047640572e-05	"12"
"SC5D"	7.7568119209406e-10	-0.503596165241806	0.008	0.113	2.19486750114935e-05	"12"
"CWF19L2"	8.35230169204291e-10	-0.474101895697097	0.014	0.123	2.36336728678046e-05	"12"
"UTRN"	8.61942068901233e-10	-0.348421442938573	0.02	0.133	2.43895127816293e-05	"12"
"CENPC"	9.03282711905322e-10	-0.342836266212271	0.014	0.123	2.5559287616073e-05	"12"
"OTUD6B-AS1"	9.22297385858126e-10	-0.333902402485772	0.051	0.183	2.60973268302415e-05	"12"
"ELMSAN1"	9.27297107123901e-10	-0.409948940129871	0.025	0.141	2.62387989431779e-05	"12"
"MYDGF"	1.00988389311197e-09	-0.390989476109084	0.02	0.133	2.85756746394964e-05	"12"
"LDLRAD4"	1.06912694620528e-09	-0.314662430049079	0.048	0.181	3.02520160698245e-05	"12"
"TMEM109"	1.18397921253409e-09	-0.299685427214863	0.031	0.151	3.35018757978646e-05	"12"
"PHIP"	1.19322140041565e-09	-0.255544593929699	0.051	0.184	3.37633927461613e-05	"12"
"HSPH1"	1.2218715969238e-09	-0.473390271990346	0.023	0.136	3.45740787065559e-05	"12"
"TRIM44"	1.26191149948601e-09	-0.408281805638886	0.02	0.13	3.57070477894562e-05	"12"
"TP53INP1"	1.29123731887207e-09	-0.409130624872513	0.025	0.139	3.65368511748041e-05	"12"
"TAP1"	1.34043514251538e-09	-0.392882526329346	0.028	0.144	3.79289527926151e-05	"12"
"MYLIP"	1.36375686775037e-09	-0.269080849485571	0.023	0.136	3.85888643298645e-05	"12"
"IKZF3"	1.39828209594497e-09	-0.25725845986975	0.056	0.191	3.95657901868587e-05	"12"
"STRBP"	1.42778189434479e-09	-0.350466357041162	0.037	0.156	4.04005164823802e-05	"12"
"PIKFYVE"	1.48037769055203e-09	-0.483060287580002	0.008	0.11	4.18887671318603e-05	"12"
"CHD7"	1.50765423759166e-09	-0.380967127082052	0.023	0.135	4.26605843068936e-05	"12"
"FCGR2B"	1.51038766339112e-09	-0.316259495148313	0.037	0.159	4.27379293233151e-05	"12"
"FAM53C"	1.53567503306765e-09	-0.408344161383146	0.008	0.11	4.34534607356823e-05	"12"
"SMC6"	1.66787492604858e-09	-0.368329116406488	0.031	0.148	4.71941889074706e-05	"12"
"NSMCE3"	1.73734607745313e-09	-0.390910375274345	0.011	0.115	4.91599446076136e-05	"12"
"NRDC"	1.76105991349582e-09	-0.441230887039223	0.011	0.115	4.98309513122778e-05	"12"
"RSBN1"	1.76519350540968e-09	-0.43059565872062	0.008	0.109	4.99479154290724e-05	"12"
"TMEM50A"	1.8151578780663e-09	-0.326990734541765	0.045	0.171	5.13617073177641e-05	"12"
"IDH3B"	1.86649180977085e-09	-0.336759605673338	0.017	0.125	5.28142522492759e-05	"12"
"SOCS3"	1.90519019059443e-09	-0.37329759927619	0.031	0.149	5.39092616330599e-05	"12"
"HSH2D"	1.93318345830627e-09	-0.298359788814274	0.042	0.167	5.47013591362343e-05	"12"
